Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,event_timestamp
17712,27,Male,5,Technology,9115,Poor,High,Average,0,No,28.0,High School,Married,0,Mid,Small,27.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
58007,19,Female,8,Healthcare,8407,Fair,High,Average,0,No,74.0,Bachelor's Degree,Single,1,Senior,Small,57.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
63888,19,Female,7,Healthcare,8942,Good,High,Average,1,No,7.0,Associate Degree,Divorced,1,Mid,Medium,47.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
46481,48,Male,9,Education,4061,Fair,High,Average,1,No,25.0,Associate Degree,Married,3,Senior,Medium,67.0,Yes,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
58053,47,Male,34,Healthcare,8207,Poor,High,Low,1,Yes,61.0,Master's Degree,Single,1,Entry,Medium,86.0,No,Yes,Yes,Fair,Medium,Left,2026-07-29 14:25:14.391678
49516,35,Male,26,Healthcare,6475,Excellent,High,Average,1,No,44.0,Bachelor's Degree,Married,1,Mid,Medium,78.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
36029,31,Female,11,Education,5162,Fair,Very High,Average,0,Yes,71.0,Bachelor's Degree,Single,0,Mid,Medium,86.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
18914,37,Female,8,Healthcare,6049,Excellent,Very High,Below Average,0,Yes,75.0,Master's Degree,Married,0,Senior,Medium,68.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
15106,32,Female,7,Healthcare,7178,Good,High,Average,2,No,17.0,Master's Degree,Single,3,Entry,Medium,32.0,No,Yes,No,Fair,Low,Left,2026-07-29 14:25:14.391678
14411,36,Male,5,Media,5399,Excellent,Medium,Average,1,No,60.0,High School,Married,2,Mid,Medium,75.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
65146,55,Male,46,Finance,11373,Poor,High,High,0,No,13.0,Associate Degree,Married,3,Entry,Medium,84.0,No,Yes,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
57619,20,Male,12,Finance,8897,Fair,Very High,Average,0,Yes,54.0,PhD,Single,3,Mid,Large,25.0,Yes,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
50230,59,Female,18,Technology,10681,Good,Very High,High,3,No,54.0,Bachelor's Degree,Married,0,Entry,Medium,45.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
62231,53,Female,12,Technology,6836,Poor,Medium,Average,2,No,24.0,Master's Degree,Married,0,Mid,Medium,79.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
68981,24,Female,3,Finance,3909,Fair,High,High,2,Yes,9.0,Bachelor's Degree,Divorced,0,Mid,Medium,53.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
12019,58,Male,44,Technology,8578,Excellent,Low,Average,0,Yes,45.0,Bachelor's Degree,Married,0,Entry,Small,101.0,Yes,No,Yes,Poor,Medium,Left,2026-07-29 14:25:14.391678
55318,25,Male,10,Finance,8862,Poor,High,Average,0,No,30.0,High School,Divorced,0,Entry,Medium,72.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
22242,41,Female,6,Technology,7284,Good,Low,Below Average,0,Yes,91.0,Bachelor's Degree,Divorced,1,Mid,Medium,25.0,Yes,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
12686,43,Male,30,Media,6584,Fair,Very High,Average,2,No,4.0,Bachelor's Degree,Single,3,Mid,Large,85.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
38830,39,Female,11,Healthcare,8381,Fair,High,Average,2,Yes,80.0,Bachelor's Degree,Married,0,Entry,Medium,61.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
11400,27,Female,13,Healthcare,8864,Fair,Medium,Average,0,No,7.0,High School,Married,2,Mid,Medium,61.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
52919,59,Female,29,Healthcare,5896,Good,High,Average,0,No,52.0,Associate Degree,Divorced,4,Entry,Medium,100.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
44192,42,Male,32,Media,6112,Excellent,High,Below Average,0,Yes,65.0,High School,Single,4,Entry,Medium,93.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
21704,28,Male,6,Education,4719,Fair,High,Below Average,0,Yes,5.0,High School,Divorced,2,Senior,Medium,82.0,No,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
51303,42,Male,33,Education,5674,Fair,High,Average,0,No,35.0,Associate Degree,Married,1,Mid,Small,84.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
25447,22,Female,13,Finance,8094,Excellent,High,Average,0,Yes,76.0,Master's Degree,Married,1,Entry,Large,26.0,Yes,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
37411,30,Male,20,Media,5928,Excellent,High,Average,1,No,89.0,Master's Degree,Single,0,Senior,Large,58.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
52642,22,Male,10,Technology,9493,Good,High,Average,2,No,59.0,Associate Degree,Married,1,Senior,Medium,84.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
11487,38,Male,21,Healthcare,7333,Good,Very High,Average,2,No,93.0,High School,Single,4,Entry,Small,96.0,Yes,No,Yes,Fair,Medium,Left,2026-07-29 14:25:14.391678
38656,56,Female,11,Technology,9733,Fair,Medium,Average,0,No,1.0,Associate Degree,Married,2,Mid,Medium,35.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
17918,28,Female,4,Technology,12041,Good,High,Below Average,0,Yes,60.0,High School,Single,1,Mid,Medium,66.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
34286,56,Female,38,Healthcare,8187,Fair,High,High,0,No,24.0,Associate Degree,Married,0,Senior,Medium,63.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
43066,19,Male,9,Technology,11787,Good,Low,Average,0,No,11.0,Bachelor's Degree,Married,2,Senior,Large,71.0,Yes,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
11972,19,Male,8,Healthcare,9019,Excellent,Very High,Low,1,No,3.0,Associate Degree,Married,0,Mid,Small,20.0,Yes,Yes,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
14539,58,Female,15,Media,5604,Good,High,Below Average,1,Yes,89.0,Bachelor's Degree,Married,0,Mid,Large,40.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
58292,57,Male,31,Healthcare,7524,Good,Very High,Average,0,Yes,16.0,High School,Married,1,Entry,Small,32.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
2381,49,Male,27,Finance,8044,Excellent,Medium,Average,0,No,60.0,Bachelor's Degree,Married,4,Entry,Large,31.0,Yes,No,No,Fair,Very High,Stayed,2026-07-29 14:25:14.391678
1237,45,Female,1,Education,5960,Fair,Medium,High,0,No,92.0,High School,Married,1,Mid,Small,7.0,Yes,No,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
41342,56,Female,17,Media,6639,Fair,High,Average,0,No,42.0,Bachelor's Degree,Single,0,Senior,Small,87.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
58688,38,Male,21,Technology,7563,Poor,High,Average,2,No,65.0,Master's Degree,Married,0,Mid,Large,77.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
48074,48,Male,18,Education,4613,Excellent,High,Below Average,2,Yes,77.0,Master's Degree,Married,1,Entry,Medium,21.0,Yes,No,No,Good,High,Left,2026-07-29 14:25:14.391678
64914,52,Male,4,Healthcare,7023,Fair,Very High,High,1,Yes,83.0,PhD,Divorced,2,Senior,Medium,55.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
8797,54,Male,44,Education,6635,Good,High,Average,0,No,1.0,Master's Degree,Single,5,Senior,Medium,59.0,Yes,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
28726,20,Male,3,Media,5829,Poor,Medium,Low,0,No,12.0,Master's Degree,Single,2,Mid,Medium,51.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
33340,32,Male,5,Education,3037,Good,Very High,Low,2,No,43.0,High School,Married,4,Entry,Large,82.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
5405,57,Female,16,Technology,11623,Good,Very High,Low,2,No,45.0,High School,Single,0,Entry,Medium,44.0,Yes,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
59217,45,Female,24,Healthcare,8034,Fair,High,Average,0,No,90.0,Bachelor's Degree,Married,2,Senior,Medium,38.0,No,No,No,Good,Very High,Stayed,2026-07-29 14:25:14.391678
35810,31,Male,10,Media,6150,Good,High,Average,0,Yes,52.0,PhD,Married,0,Mid,Small,39.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
9134,50,Male,16,Technology,4722,Fair,Low,Average,1,No,3.0,High School,Married,0,Entry,Medium,85.0,Yes,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
41836,24,Female,13,Media,5930,Good,Medium,High,0,No,81.0,High School,Married,6,Entry,Medium,32.0,No,No,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
23363,29,Female,20,Technology,9597,Good,High,High,3,No,29.0,Bachelor's Degree,Single,3,Entry,Medium,60.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
13218,27,Female,10,Healthcare,8298,Poor,Very High,High,2,No,76.0,Master's Degree,Married,4,Entry,Small,29.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
23974,37,Male,17,Healthcare,7363,Good,Very High,Average,1,Yes,79.0,Associate Degree,Married,3,Senior,Large,64.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
65381,49,Male,24,Media,6388,Poor,High,Average,0,No,93.0,Associate Degree,Divorced,0,Senior,Medium,72.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
24454,46,Female,30,Media,5882,Excellent,Very High,Average,0,No,33.0,High School,Married,1,Mid,Small,48.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
67648,26,Male,3,Education,5507,Poor,Low,High,1,No,48.0,Bachelor's Degree,Married,5,Entry,Medium,27.0,Yes,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
62521,55,Female,45,Technology,9766,Good,High,Below Average,2,Yes,95.0,Bachelor's Degree,Divorced,0,Mid,Small,56.0,No,No,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
30876,53,Female,34,Technology,11277,Fair,High,Average,1,Yes,83.0,Associate Degree,Divorced,4,Entry,Small,43.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
43328,40,Male,31,Technology,7415,Excellent,High,High,0,No,11.0,Associate Degree,Married,4,Entry,Medium,104.0,No,No,Yes,Excellent,High,Stayed,2026-07-29 14:25:14.391678
27933,30,Female,22,Media,5076,Good,High,Average,0,No,42.0,Bachelor's Degree,Married,0,Senior,Large,26.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
59280,31,Male,2,Education,3475,Excellent,High,Average,0,No,33.0,High School,Married,5,Senior,Small,5.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
74156,50,Female,21,Technology,10166,Excellent,Low,Average,0,No,28.0,Bachelor's Degree,Divorced,2,Mid,Large,46.0,No,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
36493,30,Female,13,Education,5424,Poor,Very High,Below Average,0,No,44.0,Bachelor's Degree,Divorced,0,Mid,Large,61.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
71414,54,Male,27,Media,6236,Poor,Very High,High,0,Yes,41.0,Bachelor's Degree,Single,0,Mid,Large,57.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
68306,39,Male,3,Healthcare,9174,Fair,High,Average,2,No,82.0,Master's Degree,Single,0,Senior,Small,68.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
68915,25,Male,12,Education,4220,Fair,Medium,Low,1,Yes,68.0,Master's Degree,Married,5,Entry,Large,29.0,No,No,No,Poor,Very High,Left,2026-07-29 14:25:14.391678
22829,31,Female,7,Media,5562,Poor,High,Below Average,0,No,57.0,High School,Married,3,Entry,Medium,60.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
21735,51,Female,1,Finance,12918,Fair,High,Average,0,Yes,8.0,High School,Divorced,0,Mid,Large,63.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
51151,31,Male,13,Media,7264,Poor,Very High,Average,1,Yes,70.0,Master's Degree,Single,2,Mid,Small,16.0,No,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
24219,28,Female,1,Finance,9543,Fair,Very High,Average,0,Yes,93.0,Bachelor's Degree,Married,3,Senior,Medium,71.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
34134,39,Male,29,Healthcare,9210,Good,High,Average,0,No,20.0,Bachelor's Degree,Married,0,Entry,Medium,78.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
23808,39,Female,25,Technology,11739,Fair,Very High,Low,4,No,14.0,Bachelor's Degree,Single,3,Mid,Small,51.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
49351,51,Male,42,Healthcare,9915,Good,Very High,Below Average,1,No,94.0,Bachelor's Degree,Married,0,Mid,Medium,86.0,Yes,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
16960,43,Female,34,Technology,11143,Fair,High,High,1,No,86.0,High School,Married,1,Mid,Medium,45.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
35973,23,Male,13,Finance,6435,Fair,Low,Average,2,No,91.0,PhD,Married,0,Entry,Medium,76.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
56735,36,Male,21,Finance,10259,Poor,Low,Average,1,No,71.0,Bachelor's Degree,Married,5,Mid,Small,37.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
45964,30,Male,13,Technology,9416,Fair,High,High,0,No,91.0,Bachelor's Degree,Single,0,Senior,Medium,18.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
68168,36,Female,5,Education,4158,Fair,Medium,Average,3,Yes,8.0,Bachelor's Degree,Single,4,Mid,Medium,78.0,Yes,No,Yes,Fair,Low,Stayed,2026-07-29 14:25:14.391678
37211,22,Male,3,Media,6344,Good,High,Average,0,Yes,15.0,High School,Married,4,Entry,Small,44.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
46863,51,Female,36,Technology,7635,Excellent,High,Average,0,Yes,65.0,Bachelor's Degree,Single,3,Entry,Medium,103.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
32344,31,Male,19,Education,4931,Good,High,Average,0,No,32.0,High School,Married,2,Entry,Medium,60.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
9789,50,Male,17,Finance,6174,Good,High,Average,0,Yes,74.0,Associate Degree,Single,4,Senior,Medium,21.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
29466,48,Female,4,Technology,10226,Good,Very High,High,0,Yes,38.0,Associate Degree,Married,0,Senior,Small,30.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
6774,20,Male,1,Healthcare,6349,Fair,Very High,Average,1,No,25.0,Bachelor's Degree,Married,4,Entry,Medium,50.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
48006,52,Female,21,Education,4297,Good,High,Low,0,No,28.0,Associate Degree,Married,5,Senior,Medium,94.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
13347,38,Female,22,Healthcare,8063,Fair,High,Average,0,No,98.0,Bachelor's Degree,Married,2,Entry,Medium,63.0,No,No,Yes,Fair,Low,Left,2026-07-29 14:25:14.391678
19351,40,Female,26,Finance,5788,Good,High,High,1,No,97.0,Bachelor's Degree,Divorced,1,Entry,Medium,99.0,Yes,No,Yes,Fair,High,Stayed,2026-07-29 14:25:14.391678
47160,58,Male,45,Education,3747,Poor,High,Average,0,No,9.0,Master's Degree,Single,1,Senior,Medium,105.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
34834,45,Male,13,Healthcare,6922,Good,High,High,0,Yes,29.0,Master's Degree,Divorced,2,Mid,Medium,76.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
13679,56,Female,1,Technology,10496,Fair,Low,High,0,No,13.0,Associate Degree,Single,2,Entry,Small,37.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
25490,45,Male,14,Education,4692,Good,High,Average,0,No,56.0,Bachelor's Degree,Married,0,Mid,Small,44.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
1859,40,Male,5,Healthcare,7418,Poor,Very High,Average,0,Yes,93.0,Bachelor's Degree,Married,5,Entry,Small,12.0,No,No,Yes,Good,High,Left,2026-07-29 14:25:14.391678
5062,35,Female,6,Media,6498,Fair,High,Below Average,3,Yes,61.0,Associate Degree,Married,0,Entry,Small,39.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
68181,32,Male,10,Media,5650,Good,Very High,Average,1,Yes,3.0,High School,Married,1,Entry,Large,55.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
18244,35,Female,5,Education,3860,Poor,High,High,0,No,53.0,Master's Degree,Married,3,Entry,Medium,63.0,No,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
16894,27,Female,3,Finance,7909,Good,High,Average,0,No,15.0,High School,Divorced,1,Senior,Medium,31.0,Yes,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
21332,42,Male,15,Media,6259,Poor,Very High,Average,0,Yes,93.0,Associate Degree,Married,0,Entry,Large,62.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
26462,31,Female,22,Education,5644,Good,Medium,High,0,No,40.0,Master's Degree,Single,4,Mid,Medium,66.0,No,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
4976,52,Female,27,Technology,9374,Excellent,Medium,Average,0,No,66.0,Associate Degree,Married,5,Entry,Small,41.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
17876,36,Female,24,Technology,7173,Excellent,High,Average,1,No,60.0,High School,Married,0,Mid,Medium,51.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
40408,55,Female,31,Education,4102,Fair,Low,Below Average,2,No,86.0,Bachelor's Degree,Married,0,Entry,Small,60.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
17416,46,Male,25,Healthcare,6939,Fair,Very High,Average,0,Yes,82.0,Master's Degree,Single,0,Mid,Medium,59.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
46206,27,Female,13,Media,6216,Poor,High,Average,0,No,62.0,Master's Degree,Married,1,Mid,Large,16.0,No,No,Yes,Fair,Low,Left,2026-07-29 14:25:14.391678
35609,42,Female,29,Education,4052,Fair,High,Average,1,No,44.0,Associate Degree,Married,0,Entry,Medium,33.0,No,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
73858,28,Male,2,Technology,7396,Fair,High,Average,2,No,15.0,Associate Degree,Single,0,Entry,Medium,32.0,No,Yes,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
29225,37,Male,15,Healthcare,8585,Fair,Medium,Average,2,No,96.0,Bachelor's Degree,Single,2,Mid,Medium,66.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
421,22,Male,4,Technology,8184,Good,Low,Average,0,No,64.0,PhD,Married,1,Mid,Medium,62.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
2793,42,Female,6,Finance,9015,Excellent,High,Average,1,No,19.0,Master's Degree,Married,3,Senior,Medium,50.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
63544,49,Female,34,Technology,10323,Good,High,Average,1,No,27.0,Master's Degree,Married,2,Senior,Small,90.0,Yes,No,Yes,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
10898,42,Male,33,Education,5590,Good,Medium,Average,0,No,48.0,Bachelor's Degree,Married,2,Entry,Small,41.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
5208,56,Male,23,Finance,12078,Fair,Low,Average,1,No,87.0,Bachelor's Degree,Married,1,Entry,Small,53.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
50210,34,Male,8,Media,5523,Excellent,High,Average,0,No,22.0,High School,Single,0,Entry,Large,67.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
44068,29,Female,18,Healthcare,7986,Excellent,Very High,Average,0,Yes,23.0,High School,Married,3,Senior,Small,56.0,No,No,Yes,Poor,Medium,Left,2026-07-29 14:25:14.391678
29031,33,Female,10,Technology,12344,Fair,High,Average,0,No,96.0,High School,Divorced,2,Mid,Medium,18.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
32526,20,Male,11,Education,4293,Excellent,Medium,Average,1,No,26.0,High School,Married,0,Entry,Small,41.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
51850,59,Male,8,Media,6191,Poor,High,High,1,No,26.0,Bachelor's Degree,Single,1,Entry,Small,18.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
45495,40,Male,32,Media,5730,Good,Very High,Average,0,No,4.0,Bachelor's Degree,Married,4,Mid,Small,72.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
26094,36,Female,16,Technology,9254,Fair,High,Below Average,1,No,25.0,Bachelor's Degree,Married,2,Entry,Large,20.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
23376,33,Male,10,Media,5742,Good,Very High,High,0,No,48.0,PhD,Married,1,Senior,Medium,79.0,Yes,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
69909,23,Male,1,Healthcare,8750,Fair,Very High,Average,1,No,3.0,Bachelor's Degree,Single,0,Senior,Medium,30.0,Yes,No,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
62839,27,Male,1,Technology,9107,Excellent,High,Average,0,No,31.0,Master's Degree,Married,4,Mid,Small,14.0,No,No,No,Poor,Very High,Stayed,2026-07-29 14:25:14.391678
37463,36,Female,22,Healthcare,8645,Excellent,Medium,Average,0,No,20.0,High School,Divorced,2,Senior,Medium,27.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
15132,23,Male,14,Healthcare,8185,Good,Medium,Average,1,Yes,76.0,Master's Degree,Married,1,Senior,Medium,46.0,No,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
16580,25,Male,1,Education,4490,Fair,High,Average,0,No,48.0,Associate Degree,Divorced,0,Mid,Medium,64.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
29127,49,Male,5,Media,5736,Fair,High,Low,1,No,37.0,Master's Degree,Married,1,Mid,Small,32.0,Yes,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
6625,51,Male,25,Finance,7236,Fair,Medium,High,1,Yes,23.0,Master's Degree,Married,0,Mid,Medium,80.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
63636,38,Female,4,Technology,8043,Good,High,Average,1,Yes,72.0,PhD,Divorced,2,Senior,Medium,60.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
15818,43,Female,29,Education,2887,Good,High,Average,1,No,47.0,High School,Married,2,Mid,Small,97.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
7713,26,Female,16,Technology,8028,Poor,High,Average,0,No,29.0,High School,Married,0,Senior,Medium,70.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
64457,38,Female,15,Healthcare,7809,Fair,High,High,0,Yes,86.0,High School,Married,1,Mid,Small,81.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
58502,51,Female,11,Healthcare,8725,Good,High,High,1,No,43.0,High School,Married,0,Mid,Large,61.0,No,No,Yes,Poor,High,Left,2026-07-29 14:25:14.391678
1018,25,Female,12,Finance,4900,Fair,High,Average,2,Yes,46.0,Master's Degree,Married,2,Mid,Medium,71.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
71904,45,Male,19,Technology,7409,Poor,High,Average,1,No,60.0,Master's Degree,Married,2,Entry,Medium,45.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
51474,46,Male,33,Finance,6958,Fair,High,Below Average,1,No,29.0,PhD,Married,1,Entry,Small,91.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
15964,22,Female,3,Technology,11289,Good,Medium,High,2,No,16.0,Master's Degree,Married,1,Entry,Medium,33.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
9413,21,Male,6,Media,5595,Fair,Low,Average,3,Yes,95.0,Bachelor's Degree,Divorced,2,Mid,Medium,23.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
38488,24,Male,7,Technology,9985,Good,High,Average,0,No,67.0,Bachelor's Degree,Single,3,Senior,Small,22.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
